client_id,client_name,client_dob,client_type,client_created_by
126259,Kimberly Morris,10/02/1980,investor,33
126260,Thomas Tran,17/05/1979,investor,79
126261,Donna Mcclure,9/10/1981,investor,47
126262,John Beard,4/10/1976,investor,18
126263,Jonathan Rivera,15/12/1988,investor,53
126264,Lynn Nunez,11/10/1967,investor,35
126265,Mark Knapp,29/07/2000,investor,11
126266,Austin Chambers,31/05/1987,investor,43
126267,Jessica Jones,30/10/1970,investor,54
126268,Robert Potter,11/12/2000,investor,16
126269,Paul Berry,28/10/2003,investor,72
126270,Courtney Clark,20/12/1966,investor,13
126271,Holly Ayala,2/01/1989,investor,40
126272,Donald Morris,15/01/1967,investor,71
126273,Tracy Reyes,24/12/1991,investor,57
126274,Alejandro Curtis,2/02/1986,investor,49
126275,Dawn Holmes,26/06/2001,investor,72
126276,Meghan Schmidt,19/03/1976,investor,8
126277,James Savage,1/08/1996,investor,16
126278,Sandra Dunlap,14/09/1983,investor,35
126279,Emily Frank,5/11/1983,investor,44
126280,Michael Scott,27/09/1974,investor,40
126281,Andrew Irwin,17/09/1993,investor,68
126282,Sarah Lewis,15/08/1978,investor,58
126283,William Martin,24/09/1977,investor,4
126284,Matthew Horn,8/06/1989,investor,78
126285,Melissa Anderson,11/04/1982,investor,46
126286,Andrew Sanders,27/04/1982,investor,42
126287,Diamond Burnett,26/02/1987,investor,18
126288,Joel Jones,7/07/1978,investor,77
126289,Miss Kimberly Brown DVM,10/09/2001,investor,22
126290,Lisa Nunez,30/07/1994,investor,61
126291,Erin Vasquez,2/10/1981,investor,43
126292,Jeffrey Hughes,8/09/1959,investor,57
126293,Matthew Arroyo,30/09/1980,investor,69
126294,Matthew Perkins,2/01/2007,investor,42
126295,Judy Harvey,26/11/1990,investor,49
126296,Marissa Crawford,30/07/2001,investor,30
126297,Donald Carroll,16/05/1985,investor,44
126298,Emily Peterson,31/12/1965,investor,57
126299,Karina Brown,27/12/1998,investor,8
126300,Dylan Deleon,21/07/2001,investor,71
126301,Johnny Moran,7/06/1989,investor,2
126302,Kevin Bishop,10/01/1972,investor,61
126303,Yvette Garcia,17/11/1992,investor,74
126304,Joshua Ortiz,30/07/1995,investor,53
126305,Crystal Mccormick,28/09/1987,investor,56
126306,Jessica Wagner,28/07/1973,investor,65
126307,Patrick Browning,27/12/1983,investor,48
126308,Felicia Paul,18/04/1983,investor,35
126309,Jenna Thomas,24/05/1985,investor,61
126310,Brian Jones,29/03/1991,investor,4
126311,Christopher Kelley,4/06/1976,investor,68
126312,Carol Park,13/12/1987,investor,66
126313,Ryan Knight,29/05/1981,investor,77
126314,Mary Garcia,20/12/2001,investor,49
126315,Robert Walker,21/10/1969,investor,38
126316,Dawn Blackburn,25/05/1993,investor,5
126317,Anita Ramirez,14/07/2003,investor,54
126318,Kurt Bowen,24/02/2003,investor,43
126319,Brooke Cardenas,7/09/1963,investor,51
126320,Christian Elliott,1/11/1960,investor,78
126321,Erica Murphy,16/05/2004,investor,6
126322,Abigail Haynes,14/10/1974,investor,49
126323,Carolyn Romero,30/07/1963,investor,23
126324,Mary Williams,24/03/2006,investor,23
126325,Joseph Miller,20/11/2003,investor,46
126326,Rebecca Young,13/03/1983,investor,4
126327,Andrea Soto,16/09/1992,investor,24
126328,John Curtis,27/09/2003,investor,9
126329,Sean Gomez,18/07/1964,investor,38
126330,Eric Hall,29/03/1973,investor,80
126331,Tonya Ross,17/06/1984,investor,16
126332,Elizabeth Smith,27/11/2000,investor,10
126333,Mr. Juan Acevedo,6/01/1997,investor,48
126334,Laura Thompson,23/09/1982,investor,23
126335,Michael Cooper,11/10/1970,investor,16
126336,Amanda Harris,14/11/1971,investor,65
126337,Courtney Dennis,2/01/1969,investor,51
126338,Amber Wright,16/05/1980,investor,25
126339,Gerald Marks,26/04/1982,investor,58
126340,Latoya Manning,21/03/1967,investor,79
126341,Sean Cuevas,8/04/1974,investor,79
126342,Julia Sanchez,27/02/1974,investor,4
126343,Jennifer Moran,16/12/1978,investor,12
126344,Jody Rodgers,3/09/1960,investor,68
126345,Cheryl Kelly,18/02/2006,investor,13
126346,Jacob Heath,15/07/1974,investor,10
126347,Brian Boyd,17/06/1994,investor,71
126348,Dr. Kelly Cox,29/08/1962,investor,46
126349,Beth Hart,3/09/2006,investor,56
126350,Gabriel Young,6/10/1969,investor,75
126351,Anna Brooks,23/01/2000,investor,25
126352,Beverly Bennett,18/06/1977,investor,27
126353,Hector Turner,13/11/1981,investor,20
126354,Lisa Perry,22/06/1978,investor,65
126355,William Ortiz,3/04/1998,investor,46
126356,Elizabeth Robinson,19/11/1999,investor,5
126357,Benjamin Williams,5/06/1967,investor,1
126358,Dalton Shepard,21/07/1976,investor,79
126359,Alexis Myers,15/11/1968,investor,65
126360,Sara Gardner,11/02/2003,investor,13
126361,Carlos Campbell,30/04/1997,investor,14
126362,Ashley Payne,26/10/2000,investor,19
126363,Carlos Johnson,29/03/1971,investor,19
126364,Darrell Flowers,9/09/1965,investor,60
126365,Karl Jones,21/05/2004,investor,35
126366,Alicia Collins,2/02/1999,investor,63
126367,Alison Gonzalez,12/02/1989,investor,38
126368,Julie Schneider,18/09/1964,investor,69
126369,Frank Thompson,10/09/1970,investor,74
126370,Deborah Browning,8/07/1990,investor,36
126371,Mr. Russell Bray,20/02/1971,investor,2
126372,Cody Ramirez,30/09/1979,investor,23
126373,Ronald Ray,19/11/1982,investor,3
126374,Brittany Ramirez,19/09/1963,investor,66
126375,Amanda Willis,1/06/1985,investor,79
126376,Laura Brown,22/12/1970,investor,37
126377,Brian Patterson,19/08/2003,investor,37
126378,Erica Campbell,12/10/1995,investor,16
126379,Tyler Chandler,8/11/1968,investor,72
126380,Nicholas Lewis,15/12/2004,investor,16
126381,Cheryl Carson,30/06/1986,investor,26
126382,Andrew Key,10/01/1993,investor,32
126383,Jodi Brown,25/12/2003,investor,35
126384,Emily Clark,25/04/1974,investor,38
126385,Rebecca Ramsey,22/05/1980,investor,12
126386,Julie Lewis,23/05/1987,investor,20
126387,Billy Shaw,12/05/1996,investor,35
126388,Michael Watson DDS,24/07/1977,investor,64
126389,Pamela Rodriguez,18/11/1960,investor,39
126390,Dana Anderson,16/09/1974,investor,63
126391,Gavin Perkins,9/12/1987,investor,49
126392,Heather Owens,9/08/1967,investor,38
126393,Megan Kim,13/11/1968,investor,1
126394,James Alvarado,18/07/2006,investor,31
126395,Tammy Pitts,13/07/1982,investor,58
126396,Alexis Cervantes,14/07/1998,investor,28
126397,Angela Brown,29/02/1976,investor,64
126398,John Levine,14/05/2004,investor,12
126399,Joseph Grant,16/09/1993,investor,73
126400,Heather Stanley,15/08/1977,investor,22
126401,Daniel Evans,28/08/2001,investor,52
126402,Bonnie Mcdaniel,29/02/1988,investor,48
126403,Kiara Taylor,27/03/1976,investor,68
126404,Susan Trujillo,7/08/1959,investor,49
126405,Charles Hughes,22/11/1976,investor,61
126406,Timothy Bailey,30/08/1979,investor,75
126407,Jennifer Velazquez,16/11/1967,investor,79
126408,Kimberly Miller,7/01/1963,investor,16
126409,Tamara Castillo,2/04/1961,investor,7
126410,Dustin Clark,21/11/1977,investor,40
126411,Elizabeth West,18/09/1991,investor,9
126412,Hunter Joseph,19/01/1977,investor,72
126413,Kathryn Warner,12/10/1973,investor,17
126414,Jennifer Mcbride,4/11/1991,investor,24
126415,Mitchell Martinez,26/05/2002,investor,33
126416,Ryan Miller,9/07/1984,investor,53
126417,Hannah Sweeney,1/09/1974,investor,28
126418,Brad Lopez,5/06/1978,investor,31
126419,Dana Parsons,15/12/2001,investor,32
126420,Katherine Brown,13/02/1993,investor,71
126421,George Michael,7/12/2005,investor,35
126422,William Edwards,24/01/2002,investor,31
126423,James Mullins,23/01/2000,investor,3
126424,Tyler Edwards,25/10/1963,investor,51
126425,Brian Pollard,31/12/2002,investor,26
126426,Stacey Li,24/10/1969,investor,8
126427,Jennifer Griffith,25/07/2000,investor,2
126428,Michele Baker,10/01/1990,investor,16
126429,Jeffery Wells,30/07/1971,investor,73
126430,Kathy Norris,9/03/1979,investor,75
126431,Denise Wheeler,18/02/1975,investor,57
126432,Paul Moore,11/08/1974,investor,28
126433,Janet Thomas,29/07/1988,investor,29
126434,Kimberly Knight DDS,13/06/2001,investor,58
126435,David Smith,23/05/2004,investor,25
126436,Elizabeth Mata DVM,9/01/1990,investor,73
126437,Matthew Guerra,17/03/1987,investor,30
126438,Sharon Gordon,4/09/1980,investor,72
126439,Amanda Mitchell,23/11/1996,investor,38
126440,Erica Thompson,17/09/1988,investor,59
126441,Gabriel Cook,8/11/1966,investor,42
126442,Patrick Roberts,23/01/1970,investor,24
126443,John Clark,31/12/1977,investor,2
126444,Bethany Bauer,3/12/2005,investor,47
126445,Sarah Schwartz,19/08/1993,investor,71
126446,Michael Young,17/03/1993,investor,20
126447,Richard Monroe,9/02/1987,investor,57
126448,Terry Durham,4/06/1983,investor,41
126449,Ryan Flores,7/02/1972,investor,5
126450,Jennifer Nguyen,16/12/2001,investor,20
126451,John Martin,23/01/1995,investor,16
126452,Travis Wall,22/08/1961,investor,12
126453,Amanda Cooper,18/05/1961,investor,3
126454,Jonathan Stevens,13/04/2003,investor,49
126455,Jessica Thompson,29/11/2001,investor,73
126456,Isaiah Bonilla,8/01/1972,investor,74
126457,David Thomas,29/10/2003,investor,58
126458,Mr. Jesse Smith,13/04/1985,investor,16
126459,Gabriella Andrews,19/06/1991,investor,74
126460,Mrs. Tonya Thomas,8/11/1987,investor,76
126461,Sean Wilson,9/12/1987,investor,59
126462,Nicole Mcguire,21/03/1976,investor,5
126463,Andrew Nelson,1/09/1997,investor,32
126464,Lorraine Holland,24/02/1987,investor,27
126465,Thomas Chavez,18/12/2004,investor,68
126466,David Perkins,24/08/1998,investor,80
126467,Ethan Harris,9/09/1970,investor,1
126468,Aaron Martin,8/08/1996,investor,64
126469,Diana Smith,6/03/1999,investor,20
126470,Vincent Moss,16/10/1960,investor,43
126471,Tammy Carter,22/02/1971,investor,36
126472,Michael Morrow,20/11/1996,investor,46
126473,Carol Parsons,2/05/1996,investor,34
126474,Gary Austin,12/10/1987,investor,78
126475,Toni Cordova,2/12/2001,investor,39
126476,Joseph Peters,6/11/1993,investor,20
126477,Brian Cabrera,29/05/1986,investor,51
126478,Katrina Beltran,5/09/1987,investor,34
126479,Amanda Howard,6/10/1991,investor,55
126480,Joshua Phillips,6/10/1998,investor,26
126481,Victor Roberts,24/01/1994,investor,14
126482,Shannon Mcdowell,16/10/1963,investor,14
126483,Sylvia Adkins,31/07/1967,investor,14
126484,Juan Moore Jr.,12/06/1962,investor,24
126485,Jenna Johnson,27/06/1970,investor,32
126486,Tara Cooper,11/08/1974,investor,20
126487,Sarah Reilly,7/10/1984,investor,74
126488,Mathew Adams,17/12/2003,investor,73
126489,Jeffrey Cox,9/05/1997,investor,70
126490,Jacob Tucker,26/09/1999,investor,28
126491,Richard Gutierrez,24/06/1997,investor,71
126492,Crystal Price,7/11/2002,investor,77
126493,Lisa Mack,10/06/1967,investor,76
126494,Jamie Smith,22/02/1970,investor,40
126495,Joseph White,18/07/1992,investor,63
126496,Douglas Peterson,3/12/1984,investor,63
126497,Gary Kelly,17/03/1974,investor,15
126498,Jacob Long,17/11/1974,investor,57
126499,Michelle Wilson,7/07/2006,investor,63
126500,Tammy Taylor,20/10/2002,investor,31
126501,Mark Marshall,14/06/1985,investor,41
126502,Jennifer Thompson,27/02/1987,investor,74
126503,Charles Harrell,8/10/1984,investor,56
126504,Jake Moore,6/04/1989,investor,49
126505,Maria Welch,22/11/1980,investor,53
126506,Jeffrey Torres,24/03/1973,investor,60
126507,Ross Herrera,2/01/1970,investor,57
126508,Thomas Johnson,23/06/1993,investor,70
126509,Neil Hughes,14/04/1978,investor,38
126510,Andrew Klein,21/06/1968,investor,7
126511,Philip Johnson MD,23/06/1984,investor,28
126512,Mark Martinez,22/09/1978,investor,77
126513,Kimberly Walker,10/10/1989,investor,6
126514,Joshua Simon,16/02/1969,investor,76
126515,Jeanne Hebert,6/11/1979,investor,75
126516,Kaitlyn Shaw,24/01/1980,investor,59
126517,Nathan Robinson,23/03/1985,investor,21
126518,Ashley Garcia,1/05/1976,investor,57
126519,Michael Tate,9/05/1969,investor,48
126520,Robert Smith,13/02/1987,investor,80
126521,Jeffery Howard,12/02/1996,investor,16
126522,Ronald Thomas,27/04/1975,investor,42
126523,Cheryl Grimes,24/10/1989,investor,40
126524,Elizabeth Reeves,7/12/2005,investor,41
126525,Ariel Peterson,9/07/1980,investor,35
126526,Megan Stewart,2/09/1973,investor,13
126527,Charles Robinson,10/01/1966,investor,12
126528,Kimberly Padilla,25/06/2005,investor,2
126529,Annette Rose,10/10/1973,investor,10
126530,Jonathan Obrien,6/08/1995,investor,14
126531,Kimberly Walters,26/12/1965,investor,61
126532,Joseph Bishop,26/04/1987,investor,78
126533,Ronald Burton,6/02/2002,investor,70
126534,Shelby Gillespie,16/11/1998,investor,38
126535,Kelly Conley,21/11/1997,investor,9
126536,Faith Barton,29/02/1984,investor,61
126537,Keith Holloway,13/11/1995,investor,71
126538,Jennifer Horn,7/10/1982,investor,17
126539,Karen Mccoy,18/06/2004,investor,13
126540,Robert Figueroa,13/02/1960,investor,64
126541,Corey Fitzpatrick,28/02/1986,investor,24
126542,Kenneth Ortiz,10/10/1968,investor,44
126543,Lori Garcia,11/12/1990,investor,44
126544,Daniel Warren,19/05/2007,investor,1
126545,Christopher Murphy,29/03/1981,investor,40
126546,Richard Gonzales,4/02/1979,investor,2
126547,Amy Davis,21/02/1992,investor,79
126548,Glenn Thomas,4/08/1965,investor,63
126549,James Gonzalez,27/01/1975,investor,54
126550,Holly Morales,20/11/1983,investor,54
126551,Brian Crosby,27/03/1975,investor,22
126552,Alison Rivera,5/09/2000,investor,64
126553,Rebecca Williams,26/09/1999,investor,60
126554,Jeffrey Harris,10/12/1995,investor,33
126555,Willie Jones,29/05/1980,investor,4
126556,Danielle Jones,2/07/1992,investor,2
126557,Angela Rivera,18/09/1963,investor,26
126558,Rebecca Pacheco,13/05/1970,investor,39
126559,Catherine Davies,19/03/1978,investor,36
126560,Cynthia Wall,21/06/1964,investor,60
126561,Andrew Bowman,31/01/2003,investor,26
126562,Kim Moon,26/01/2006,investor,55
126563,Lori Price,28/09/1989,investor,48
126564,Elizabeth Jenkins,22/08/1975,investor,11
126565,Stephanie Brown,26/12/1971,investor,24
126566,Antonio Skinner,28/01/1983,investor,20
126567,Joshua Torres,11/12/1962,investor,34
126568,Robert Matthews,14/10/2000,investor,46
126569,Nicholas Stephens,14/12/1989,investor,59
126570,Rachel Brown,13/01/1988,investor,37
126571,John Monroe,16/03/1995,investor,30
126572,Curtis Wilcox,30/11/1994,investor,45
126573,Samuel Williamson,20/07/1973,investor,12
126574,David Haynes,31/01/2005,investor,25
126575,April Murphy,9/02/1998,investor,28
126576,Shane Robertson,6/06/1976,investor,11
126577,Sherri Curtis,21/02/1988,investor,23
126578,Ashley Jensen,29/12/1987,investor,46
126579,Mary Shepard,17/10/1995,investor,38
126580,Lori Bennett,3/02/1969,investor,60
126581,Tracy Stafford,31/12/1961,investor,37
126582,Jessica Reed,29/11/1985,investor,14
126583,George Bruce,4/02/2001,investor,52
126584,Charles Walker,3/08/1966,investor,39
126585,Deborah Sullivan,24/09/1986,investor,66
126586,Aaron Torres,21/04/1972,investor,38
126587,Michelle Roman,12/05/1961,investor,58
126588,Natalie Valdez DVM,5/08/1986,investor,18
126589,Kathleen Kelly,19/02/1990,investor,65
126590,Carmen Walton,30/01/2001,investor,67
126591,Melissa Jackson,9/09/1960,investor,25
126592,Dustin Phillips,26/12/1968,investor,53
126593,Maria White,4/11/1968,investor,23
126594,Annette Collins,12/01/2006,investor,35
126595,Jennifer Newman,25/08/1991,investor,30
126596,Michael Bell,22/07/2004,investor,57
126597,Nancy Cabrera,24/05/1999,investor,64
126598,Alicia Berger,17/11/1990,investor,54
126599,Kim Vega,16/03/1971,investor,35
126600,Daisy Simmons,10/06/1996,investor,7
126601,Ryan Stewart,24/02/1987,investor,55
126602,Sharon Richard,10/03/2003,investor,7
126603,Robert Smith,31/03/1981,investor,21
126604,Marie Burns,10/11/2002,investor,7
126605,Nicole Clarke,6/04/1975,investor,57
126606,Jeffrey Knox,26/12/1999,investor,1
126607,Joseph Guerrero,19/02/1960,investor,4
126608,Thomas Mcdaniel,24/05/2004,investor,22
126609,Timothy Nash,20/03/1987,investor,51
126610,Catherine Russell,8/11/1997,investor,79
126611,Laura Barnes,20/11/2005,investor,50
126612,Caitlin Rosario,6/05/1965,investor,11
126613,Melissa Mccarty,9/02/1997,investor,31
126614,Troy Owens,17/06/1961,investor,2
126615,Timothy Tanner,25/12/1961,investor,4
126616,Courtney Vazquez,19/09/1983,investor,9
126617,Cody Garcia MD,16/03/1983,investor,6
126618,Olivia Robbins,11/02/1980,investor,18
126619,Desiree Williams,23/06/1987,investor,70
126620,Patricia Garcia,21/03/1994,investor,2
126621,Kyle Johnson,16/12/1970,investor,21
126622,Billy Thompson,12/08/1974,investor,80
126623,Kimberly Lewis,7/09/1977,investor,7
126624,Lori Buchanan,28/06/1978,investor,17
126625,Lindsey Ross,24/05/1964,investor,74
126626,Diana Owens,20/04/1973,investor,22
126627,Jacob Miles,9/04/1995,investor,73
126628,Wendy Chavez,18/01/2001,investor,44
126629,Jennifer Swanson,27/02/1975,investor,26
126630,Sonya Harris,2/11/1992,investor,30
126631,Jamie Gordon,2/10/1985,investor,46
126632,Joseph Flores,18/11/1959,investor,20
126633,Brittany Archer,16/10/1963,investor,31
126634,Denise Welch,17/02/2002,investor,69
126635,Michael Petty,25/03/1964,investor,15
126636,Travis Holmes,11/07/2002,investor,16
126637,Barbara Norris,31/05/1977,investor,79
126638,Chad Williams,5/06/1974,investor,72
126639,Wendy Mitchell,1/08/1973,investor,20
126640,Tiffany Lopez,14/09/1976,investor,57
126641,Thomas Palmer,26/11/1994,investor,63
126642,Marcus Allen,23/01/1994,investor,22
126643,Ralph Johnson,22/12/1979,investor,80
126644,Tara Brooks,8/01/1962,investor,45
126645,Michelle Sawyer,8/08/1976,investor,51
126646,Stanley Mckay,3/12/1959,investor,35
126647,Dominic Mays,15/06/1977,investor,54
126648,Todd Garcia,5/07/1988,investor,52
126649,Shane Keller,12/10/1965,investor,53
126650,Jessica Williams,4/01/2006,investor,46
126651,Julia Delgado,27/10/1960,investor,78
126652,Travis Moore,8/12/1962,investor,67
126653,Steven Dalton,7/11/1978,investor,57
126654,Justin Scott,28/03/1977,investor,63
126655,Marc Fletcher,11/01/1970,investor,3
126656,Pamela Frazier,27/09/1999,investor,14
126657,Steven Chavez,11/05/2001,investor,76
126658,Cynthia Smith,15/01/1992,investor,41
126659,Kristy Walls,4/08/1989,investor,34
126660,Ryan Allen,5/07/1974,investor,39
126661,Philip Edwards,8/11/1992,investor,53
126662,Elizabeth Haney,3/04/1994,investor,47
126663,Matthew Butler DDS,13/08/1966,investor,3
126664,Amanda Ray,21/03/1964,investor,63
126665,Kristopher Hanson,23/04/1975,investor,17
